,sim,a,b,mean,variance,N,n,distance_assembly,distance_optimal,distance_naive,spp_name,ab_original,ab_optimal,ab_subcomm,ab_naive,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20
5,0.0,1.0,1.0,9.625,17.484375,8.0,7.0,0.0027165277614620304,0.0027165277614583966,0.0036890062427298947,spp6,1.047916815223,1.050377199412705,1.05037719941263,1.047916815223,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
6,0.0,1.0,1.0,9.625,17.484375,8.0,7.0,0.0027165277614620304,0.0027165277614583966,0.0036890062427298947,spp7,0.0607371899475922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,1.0,1.0,9.625,17.484375,8.0,7.0,0.0027165277614620304,0.0027165277614583966,0.0036890062427298947,spp8,0.154958191428851,0.1592253780586345,0.159225378058632,0.154958191428851,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0,0.0,1.0,1.0,9.625,17.484375,8.0,8.0,3.0719730467223267e-27,-6.817229298379569e-15,0.0,spp1,1.81297666836643,1.8129766683664326,1.81297666836629,1.81297666836643,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
1,0.0,1.0,1.0,9.625,17.484375,8.0,8.0,3.0719730467223267e-27,-6.817229298379569e-15,0.0,spp2,4.23193536175065,4.2319353617506446,4.23193536175052,4.23193536175065,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0
2,0.0,1.0,1.0,9.625,17.484375,8.0,8.0,3.0719730467223267e-27,-6.817229298379569e-15,0.0,spp3,0.361130803282735,0.36113080328273556,0.361130803282897,0.361130803282735,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091
3,0.0,1.0,1.0,9.625,17.484375,8.0,8.0,3.0719730467223267e-27,-6.817229298379569e-15,0.0,spp4,0.779619352973201,0.7796193529731998,0.779619352973453,0.779619352973201,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142
4,0.0,1.0,1.0,9.625,17.484375,8.0,8.0,3.0719730467223267e-27,-6.817229298379569e-15,0.0,spp5,0.358980936504742,0.35898093650474666,0.358980936504575,0.358980936504742,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0
5,0.0,1.0,1.0,9.625,17.484375,8.0,8.0,3.0719730467223267e-27,-6.817229298379569e-15,0.0,spp6,1.047916815223,1.0479168152230023,1.04791681522295,1.047916815223,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
6,0.0,1.0,1.0,9.625,17.484375,8.0,8.0,3.0719730467223267e-27,-6.817229298379569e-15,0.0,spp7,0.0607371899475922,0.060737189947592175,0.0607371899476127,0.0607371899475922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,1.0,1.0,9.625,17.484375,8.0,8.0,3.0719730467223267e-27,-6.817229298379569e-15,0.0,spp8,0.154958191428851,0.1549581914288513,0.154958191428859,0.154958191428851,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,1.0,0.7504951048537043,0.7504951048537023,3.4772498488169523,spp1,0.717677318850563,7.322832570879993,7.32283257087983,0.717677318850563,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0625
1,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,1.0,0.7504951048537043,0.7504951048537023,3.4772498488169523,spp2,2.33440543943071,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
2,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,1.0,0.7504951048537043,0.7504951048537023,3.4772498488169523,spp3,2.65316715562436,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
3,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,1.0,0.7504951048537043,0.7504951048537023,3.4772498488169523,spp4,1.12267627075083,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
4,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,1.0,0.7504951048537043,0.7504951048537023,3.4772498488169523,spp5,0.498182021459571,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,1.0,0.7504951048537043,0.7504951048537023,3.4772498488169523,spp6,1.07800445633728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0
6,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,1.0,0.7504951048537043,0.7504951048537023,3.4772498488169523,spp7,0.0721645968084988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,2.0,0.3410314142502771,0.3410314142502772,0.900867524525605,spp1,0.717677318850563,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0625
1,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,2.0,0.3410314142502771,0.3410314142502772,0.900867524525605,spp2,2.33440543943071,5.726318571294746,5.72631857129452,2.33440543943071,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
2,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,2.0,0.3410314142502771,0.3410314142502772,0.900867524525605,spp3,2.65316715562436,2.50109414226244,2.50109414226236,2.65316715562436,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
3,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,2.0,0.3410314142502771,0.3410314142502772,0.900867524525605,spp4,1.12267627075083,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
4,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,2.0,0.3410314142502771,0.3410314142502772,0.900867524525605,spp5,0.498182021459571,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,2.0,0.3410314142502771,0.3410314142502772,0.900867524525605,spp6,1.07800445633728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0
6,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,2.0,0.3410314142502771,0.3410314142502772,0.900867524525605,spp7,0.0721645968084988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,3.0,0.22689193025634993,0.22689193025635157,0.5159680867123377,spp1,0.717677318850563,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0625
1,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,3.0,0.22689193025634993,0.22689193025635157,0.5159680867123377,spp2,2.33440543943071,4.922313478877523,4.92231347887737,2.33440543943071,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
2,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,3.0,0.22689193025634993,0.22689193025635157,0.5159680867123377,spp3,2.65316715562436,2.527359281397666,2.52735928139755,2.65316715562436,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
3,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,3.0,0.22689193025634993,0.22689193025635157,0.5159680867123377,spp4,1.12267627075083,0.9367899624897631,0.936789962489769,1.12267627075083,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
4,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,3.0,0.22689193025634993,0.22689193025635157,0.5159680867123377,spp5,0.498182021459571,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,3.0,0.22689193025634993,0.22689193025635157,0.5159680867123377,spp6,1.07800445633728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0
6,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,3.0,0.22689193025634993,0.22689193025635157,0.5159680867123377,spp7,0.0721645968084988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,4.0,0.09836484028605574,0.09836484028605408,0.20618343034242104,spp1,0.717677318850563,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0625
1,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,4.0,0.09836484028605574,0.09836484028605408,0.20618343034242104,spp2,2.33440543943071,3.1487574783446606,3.1487574783444,2.33440543943071,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
2,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,4.0,0.09836484028605574,0.09836484028605408,0.20618343034242104,spp3,2.65316715562436,3.2420191415790423,3.24201914157898,2.65316715562436,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
3,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,4.0,0.09836484028605574,0.09836484028605408,0.20618343034242104,spp4,1.12267627075083,1.033091645776615,1.03309164577664,1.12267627075083,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
4,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,4.0,0.09836484028605574,0.09836484028605408,0.20618343034242104,spp5,0.498182021459571,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,4.0,0.09836484028605574,0.09836484028605408,0.20618343034242104,spp6,1.07800445633728,1.058051388743707,1.05805138874369,1.07800445633728,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0
6,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,4.0,0.09836484028605574,0.09836484028605408,0.20618343034242104,spp7,0.0721645968084988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,5.0,0.005891245428730317,0.0058912454287326655,0.03739902490706648,spp1,0.717677318850563,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0625
1,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,5.0,0.005891245428730317,0.0058912454287326655,0.03739902490706648,spp2,2.33440543943071,2.8262819866913524,2.82628198669117,2.33440543943071,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
2,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,5.0,0.005891245428730317,0.0058912454287326655,0.03739902490706648,spp3,2.65316715562436,2.8242904166232,2.82429041662311,2.65316715562436,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
3,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,5.0,0.005891245428730317,0.0058912454287326655,0.03739902490706648,spp4,1.12267627075083,1.1993518348137675,1.19935183481378,1.12267627075083,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
4,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,5.0,0.005891245428730317,0.0058912454287326655,0.03739902490706648,spp5,0.498182021459571,0.49808781632380106,0.498087816323797,0.498182021459571,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,5.0,0.005891245428730317,0.0058912454287326655,0.03739902490706648,spp6,1.07800445633728,1.1152033287252274,1.1152033287252,1.07800445633728,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0
6,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,5.0,0.005891245428730317,0.0058912454287326655,0.03739902490706648,spp7,0.0721645968084988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,6.0,0.0034711660205556244,0.0034711660205530115,0.005207729032533194,spp1,0.717677318850563,0.49996132034965535,0.499961320350052,0.717677318850563,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0625
1,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,6.0,0.0034711660205556244,0.0034711660205530115,0.005207729032533194,spp2,2.33440543943071,2.5753977117234443,2.57539771172307,2.33440543943071,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
2,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,6.0,0.0034711660205556244,0.0034711660205530115,0.005207729032533194,spp3,2.65316715562436,2.6485227649377725,2.64852276493757,2.65316715562436,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
3,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,6.0,0.0034711660205556244,0.0034711660205530115,0.005207729032533194,spp4,1.12267627075083,1.1909569618974487,1.19095696189746,1.12267627075083,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
4,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,6.0,0.0034711660205556244,0.0034711660205530115,0.005207729032533194,spp5,0.498182021459571,0.501061000481664,0.501061000481656,0.498182021459571,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,6.0,0.0034711660205556244,0.0034711660205530115,0.005207729032533194,spp6,1.07800445633728,1.0576343217469997,1.05763432174692,1.07800445633728,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0
6,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,6.0,0.0034711660205556244,0.0034711660205530115,0.005207729032533194,spp7,0.0721645968084988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,7.0,1.104970739600388e-26,-2.876255593000916e-16,0.0,spp1,0.717677318850563,0.7176773188505652,0.717677318851318,0.717677318850563,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0,0.0625
1,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,7.0,1.104970739600388e-26,-2.876255593000916e-16,0.0,spp2,2.33440543943071,2.3344054394307046,2.33440543943041,2.33440543943071,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
2,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,7.0,1.104970739600388e-26,-2.876255593000916e-16,0.0,spp3,2.65316715562436,2.6531671556243595,2.65316715562387,2.65316715562436,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
3,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,7.0,1.104970739600388e-26,-2.876255593000916e-16,0.0,spp4,1.12267627075083,1.1226762707508304,1.12267627075081,1.12267627075083,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
4,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,7.0,1.104970739600388e-26,-2.876255593000916e-16,0.0,spp5,0.498182021459571,0.4981820214595707,0.498182021459573,0.498182021459571,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,7.0,1.104970739600388e-26,-2.876255593000916e-16,0.0,spp6,1.07800445633728,1.0780044563372808,1.07800445633709,1.07800445633728,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0
6,1.0,1.0,1.0,8.285714285714286,40.48979591836735,7.0,7.0,1.104970739600388e-26,-2.876255593000916e-16,0.0,spp7,0.0721645968084988,0.07216459680849933,0.0721645968085068,0.0721645968084988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2.0,1.0,1.0,11.25,29.4375,8.0,1.0,0.5811683453681549,0.5811683453681515,1.861440308745068,spp1,0.462199635383841,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
1,2.0,1.0,1.0,11.25,29.4375,8.0,1.0,0.5811683453681549,0.5811683453681515,1.861440308745068,spp2,0.816698623858498,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
2,2.0,1.0,1.0,11.25,29.4375,8.0,1.0,0.5811683453681549,0.5811683453681515,1.861440308745068,spp3,1.82665145343201,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0
3,2.0,1.0,1.0,11.25,29.4375,8.0,1.0,0.5811683453681549,0.5811683453681515,1.861440308745068,spp4,1.30289340465465,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
4,2.0,1.0,1.0,11.25,29.4375,8.0,1.0,0.5811683453681549,0.5811683453681515,1.861440308745068,spp5,0.280720897641296,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
5,2.0,1.0,1.0,11.25,29.4375,8.0,1.0,0.5811683453681549,0.5811683453681515,1.861440308745068,spp6,0.233215547288337,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
6,2.0,1.0,1.0,11.25,29.4375,8.0,1.0,0.5811683453681549,0.5811683453681515,1.861440308745068,spp7,0.847108075294122,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
